,County,Station,YYYYMMDD,ToM,Daily Average,Validity,Date,Year,Month,Day,Day Number,Decimal Year
156,Βοιωτία,ALI,20110606,00:00,29,1,2011-06-06,2011,6,6,157,2011.4287671232876
157,Βοιωτία,ALI,20110607,00:00,21,1,2011-06-07,2011,6,7,158,2011.4315068493152
161,Βοιωτία,ALI,20110611,00:00,24,1,2011-06-11,2011,6,11,162,2011.4424657534246
162,Βοιωτία,ALI,20110612,00:00,17,1,2011-06-12,2011,6,12,163,2011.445205479452
169,Βοιωτία,ALI,20110619,00:00,28,1,2011-06-19,2011,6,19,170,2011.464383561644
170,Βοιωτία,ALI,20110620,00:00,31,1,2011-06-20,2011,6,20,171,2011.4671232876713
171,Βοιωτία,ALI,20110621,00:00,30,1,2011-06-21,2011,6,21,172,2011.4698630136986
172,Βοιωτία,ALI,20110622,00:00,32,1,2011-06-22,2011,6,22,173,2011.472602739726
173,Βοιωτία,ALI,20110623,00:00,30,1,2011-06-23,2011,6,23,174,2011.4753424657533
174,Βοιωτία,ALI,20110624,00:00,30,1,2011-06-24,2011,6,24,175,2011.478082191781
175,Βοιωτία,ALI,20110625,00:00,38,1,2011-06-25,2011,6,25,176,2011.4808219178083
176,Βοιωτία,ALI,20110626,00:00,27,1,2011-06-26,2011,6,26,177,2011.4835616438356
177,Βοιωτία,ALI,20110627,00:00,31,1,2011-06-27,2011,6,27,178,2011.486301369863
178,Βοιωτία,ALI,20110628,00:00,31,1,2011-06-28,2011,6,28,179,2011.4890410958903
179,Βοιωτία,ALI,20110629,00:00,36,1,2011-06-29,2011,6,29,180,2011.4917808219177
180,Βοιωτία,ALI,20110630,00:00,31,1,2011-06-30,2011,6,30,181,2011.4945205479453
181,Βοιωτία,ALI,20110701,00:00,30,1,2011-07-01,2011,7,1,182,2011.4972602739726
182,Βοιωτία,ALI,20110702,00:00,22,1,2011-07-02,2011,7,2,183,2011.5
183,Βοιωτία,ALI,20110703,00:00,28,1,2011-07-03,2011,7,3,184,2011.5027397260274
184,Βοιωτία,ALI,20110704,00:00,24,1,2011-07-04,2011,7,4,185,2011.5054794520547
185,Βοιωτία,ALI,20110705,00:00,30,1,2011-07-05,2011,7,5,186,2011.5082191780823
186,Βοιωτία,ALI,20110706,00:00,26,1,2011-07-06,2011,7,6,187,2011.5109589041097
187,Βοιωτία,ALI,20110707,00:00,27,1,2011-07-07,2011,7,7,188,2011.513698630137
188,Βοιωτία,ALI,20110708,00:00,32,1,2011-07-08,2011,7,8,189,2011.5164383561644
189,Βοιωτία,ALI,20110709,00:00,35,1,2011-07-09,2011,7,9,190,2011.5191780821917
190,Βοιωτία,ALI,20110710,00:00,32,1,2011-07-10,2011,7,10,191,2011.521917808219
191,Βοιωτία,ALI,20110711,00:00,36,1,2011-07-11,2011,7,11,192,2011.5246575342467
192,Βοιωτία,ALI,20110712,00:00,34,1,2011-07-12,2011,7,12,193,2011.527397260274
193,Βοιωτία,ALI,20110713,00:00,38,1,2011-07-13,2011,7,13,194,2011.5301369863014
194,Βοιωτία,ALI,20110714,00:00,36,1,2011-07-14,2011,7,14,195,2011.5328767123287
195,Βοιωτία,ALI,20110715,00:00,38,1,2011-07-15,2011,7,15,196,2011.535616438356
196,Βοιωτία,ALI,20110716,00:00,40,1,2011-07-16,2011,7,16,197,2011.5383561643835
197,Βοιωτία,ALI,20110717,00:00,44,1,2011-07-17,2011,7,17,198,2011.541095890411
198,Βοιωτία,ALI,20110718,00:00,38,1,2011-07-18,2011,7,18,199,2011.5438356164384
199,Βοιωτία,ALI,20110719,00:00,42,1,2011-07-19,2011,7,19,200,2011.5465753424658
200,Βοιωτία,ALI,20110720,00:00,52,1,2011-07-20,2011,7,20,201,2011.5493150684931
201,Βοιωτία,ALI,20110721,00:00,33,1,2011-07-21,2011,7,21,202,2011.5520547945205
202,Βοιωτία,ALI,20110722,00:00,33,1,2011-07-22,2011,7,22,203,2011.554794520548
203,Βοιωτία,ALI,20110723,00:00,31,1,2011-07-23,2011,7,23,204,2011.5575342465754
204,Βοιωτία,ALI,20110724,00:00,34,1,2011-07-24,2011,7,24,205,2011.5602739726028
205,Βοιωτία,ALI,20110725,00:00,28,1,2011-07-25,2011,7,25,206,2011.5630136986301
206,Βοιωτία,ALI,20110726,00:00,26,1,2011-07-26,2011,7,26,207,2011.5657534246575
207,Βοιωτία,ALI,20110727,00:00,23,1,2011-07-27,2011,7,27,208,2011.5684931506848
208,Βοιωτία,ALI,20110728,00:00,33,1,2011-07-28,2011,7,28,209,2011.5712328767124
209,Βοιωτία,ALI,20110729,00:00,36,1,2011-07-29,2011,7,29,210,2011.5739726027398
210,Βοιωτία,ALI,20110730,00:00,26,1,2011-07-30,2011,7,30,211,2011.5767123287671
211,Βοιωτία,ALI,20110731,00:00,26,1,2011-07-31,2011,7,31,212,2011.5794520547945
212,Βοιωτία,ALI,20110801,00:00,30,1,2011-08-01,2011,8,1,213,2011.5821917808219
213,Βοιωτία,ALI,20110802,00:00,29,1,2011-08-02,2011,8,2,214,2011.5849315068492
214,Βοιωτία,ALI,20110803,00:00,33,1,2011-08-03,2011,8,3,215,2011.5876712328768
215,Βοιωτία,ALI,20110804,00:00,50,1,2011-08-04,2011,8,4,216,2011.5904109589042
216,Βοιωτία,ALI,20110805,00:00,34,1,2011-08-05,2011,8,5,217,2011.5931506849315
217,Βοιωτία,ALI,20110806,00:00,26,1,2011-08-06,2011,8,6,218,2011.5958904109589
218,Βοιωτία,ALI,20110807,00:00,27,1,2011-08-07,2011,8,7,219,2011.5986301369862
219,Βοιωτία,ALI,20110808,00:00,36,1,2011-08-08,2011,8,8,220,2011.6013698630136
220,Βοιωτία,ALI,20110809,00:00,37,1,2011-08-09,2011,8,9,221,2011.6041095890412
221,Βοιωτία,ALI,20110810,00:00,36,1,2011-08-10,2011,8,10,222,2011.6068493150685
222,Βοιωτία,ALI,20110811,00:00,25,1,2011-08-11,2011,8,11,223,2011.609589041096
223,Βοιωτία,ALI,20110812,00:00,30,1,2011-08-12,2011,8,12,224,2011.6123287671232
224,Βοιωτία,ALI,20110813,00:00,34,1,2011-08-13,2011,8,13,225,2011.6150684931506
225,Βοιωτία,ALI,20110814,00:00,34,1,2011-08-14,2011,8,14,226,2011.6178082191782
226,Βοιωτία,ALI,20110815,00:00,35,1,2011-08-15,2011,8,15,227,2011.6205479452055
227,Βοιωτία,ALI,20110816,00:00,41,1,2011-08-16,2011,8,16,228,2011.623287671233
228,Βοιωτία,ALI,20110817,00:00,47,1,2011-08-17,2011,8,17,229,2011.6260273972603
229,Βοιωτία,ALI,20110818,00:00,38,1,2011-08-18,2011,8,18,230,2011.6287671232876
230,Βοιωτία,ALI,20110819,00:00,35,1,2011-08-19,2011,8,19,231,2011.631506849315
231,Βοιωτία,ALI,20110820,00:00,33,1,2011-08-20,2011,8,20,232,2011.6342465753426
232,Βοιωτία,ALI,20110821,00:00,37,1,2011-08-21,2011,8,21,233,2011.63698630137
233,Βοιωτία,ALI,20110822,00:00,34,1,2011-08-22,2011,8,22,234,2011.6397260273973
234,Βοιωτία,ALI,20110823,00:00,35,1,2011-08-23,2011,8,23,235,2011.6424657534246
235,Βοιωτία,ALI,20110824,00:00,33,1,2011-08-24,2011,8,24,236,2011.645205479452
236,Βοιωτία,ALI,20110825,00:00,35,1,2011-08-25,2011,8,25,237,2011.6479452054793
237,Βοιωτία,ALI,20110826,00:00,32,1,2011-08-26,2011,8,26,238,2011.650684931507
238,Βοιωτία,ALI,20110827,00:00,33,1,2011-08-27,2011,8,27,239,2011.6534246575343
239,Βοιωτία,ALI,20110828,00:00,29,1,2011-08-28,2011,8,28,240,2011.6561643835616
240,Βοιωτία,ALI,20110829,00:00,32,1,2011-08-29,2011,8,29,241,2011.658904109589
241,Βοιωτία,ALI,20110830,00:00,37,1,2011-08-30,2011,8,30,242,2011.6616438356164
267,Βοιωτία,ALI,20110925,00:00,41,1,2011-09-25,2011,9,25,268,2011.7328767123288
268,Βοιωτία,ALI,20110926,00:00,39,1,2011-09-26,2011,9,26,269,2011.7356164383561
269,Βοιωτία,ALI,20110927,00:00,24,1,2011-09-27,2011,9,27,270,2011.7383561643835
270,Βοιωτία,ALI,20110928,00:00,26,1,2011-09-28,2011,9,28,271,2011.7410958904109
271,Βοιωτία,ALI,20110929,00:00,29,1,2011-09-29,2011,9,29,272,2011.7438356164384
272,Βοιωτία,ALI,20110930,00:00,41,1,2011-09-30,2011,9,30,273,2011.7465753424658
273,Βοιωτία,ALI,20111001,00:00,24,1,2011-10-01,2011,10,1,274,2011.7493150684932
274,Βοιωτία,ALI,20111002,00:00,26,1,2011-10-02,2011,10,2,275,2011.7520547945205
275,Βοιωτία,ALI,20111003,00:00,30,1,2011-10-03,2011,10,3,276,2011.7547945205479
276,Βοιωτία,ALI,20111004,00:00,39,1,2011-10-04,2011,10,4,277,2011.7575342465752
277,Βοιωτία,ALI,20111005,00:00,40,1,2011-10-05,2011,10,5,278,2011.7602739726028
278,Βοιωτία,ALI,20111006,00:00,47,1,2011-10-06,2011,10,6,279,2011.7630136986302
279,Βοιωτία,ALI,20111007,00:00,40,1,2011-10-07,2011,10,7,280,2011.7657534246575
280,Βοιωτία,ALI,20111008,00:00,17,1,2011-10-08,2011,10,8,281,2011.768493150685
281,Βοιωτία,ALI,20111009,00:00,9,1,2011-10-09,2011,10,9,282,2011.7712328767122
282,Βοιωτία,ALI,20111010,00:00,7,1,2011-10-10,2011,10,10,283,2011.7739726027398
283,Βοιωτία,ALI,20111011,00:00,15,1,2011-10-11,2011,10,11,284,2011.7767123287672
284,Βοιωτία,ALI,20111012,00:00,26,1,2011-10-12,2011,10,12,285,2011.7794520547945
285,Βοιωτία,ALI,20111013,00:00,26,1,2011-10-13,2011,10,13,286,2011.782191780822
286,Βοιωτία,ALI,20111014,00:00,19,1,2011-10-14,2011,10,14,287,2011.7849315068493
287,Βοιωτία,ALI,20111015,00:00,7,1,2011-10-15,2011,10,15,288,2011.7876712328766
288,Βοιωτία,ALI,20111016,00:00,10,1,2011-10-16,2011,10,16,289,2011.7904109589042
289,Βοιωτία,ALI,20111017,00:00,13,1,2011-10-17,2011,10,17,290,2011.7931506849316
290,Βοιωτία,ALI,20111018,00:00,32,1,2011-10-18,2011,10,18,291,2011.795890410959
