,County,Station,YYYYMMDD,ToM,Daily Average,Validity,Date,Year,Month,Day,Day Number,Decimal Year
218,Βοιωτία,OIN,20080806,00:00,60,1,2008-08-06,2008,8,6,219,2008.5969945355191
219,Βοιωτία,OIN,20080807,00:00,54,1,2008-08-07,2008,8,7,220,2008.5997267759562
220,Βοιωτία,OIN,20080808,00:00,42,1,2008-08-08,2008,8,8,221,2008.6024590163934
221,Βοιωτία,OIN,20080809,00:00,47,1,2008-08-09,2008,8,9,222,2008.6051912568305
222,Βοιωτία,OIN,20080810,00:00,42,1,2008-08-10,2008,8,10,223,2008.6079234972678
235,Βοιωτία,OIN,20080823,00:00,51,1,2008-08-23,2008,8,23,236,2008.6434426229507
236,Βοιωτία,OIN,20080824,00:00,45,1,2008-08-24,2008,8,24,237,2008.646174863388
237,Βοιωτία,OIN,20080825,00:00,48,1,2008-08-25,2008,8,25,238,2008.6489071038252
238,Βοιωτία,OIN,20080826,00:00,60,1,2008-08-26,2008,8,26,239,2008.6516393442623
239,Βοιωτία,OIN,20080827,00:00,47,1,2008-08-27,2008,8,27,240,2008.6543715846994
240,Βοιωτία,OIN,20080828,00:00,37,1,2008-08-28,2008,8,28,241,2008.6571038251366
241,Βοιωτία,OIN,20080829,00:00,31,1,2008-08-29,2008,8,29,242,2008.6598360655737
242,Βοιωτία,OIN,20080830,00:00,41,1,2008-08-30,2008,8,30,243,2008.6625683060108
243,Βοιωτία,OIN,20080831,00:00,25,1,2008-08-31,2008,8,31,244,2008.6653005464482
244,Βοιωτία,OIN,20080901,00:00,25,1,2008-09-01,2008,9,1,245,2008.6680327868853
245,Βοιωτία,OIN,20080902,00:00,29,1,2008-09-02,2008,9,2,246,2008.6707650273224
246,Βοιωτία,OIN,20080903,00:00,36,1,2008-09-03,2008,9,3,247,2008.6734972677596
247,Βοιωτία,OIN,20080904,00:00,40,1,2008-09-04,2008,9,4,248,2008.6762295081967
248,Βοιωτία,OIN,20080905,00:00,48,1,2008-09-05,2008,9,5,249,2008.6789617486338
249,Βοιωτία,OIN,20080906,00:00,52,1,2008-09-06,2008,9,6,250,2008.681693989071
250,Βοιωτία,OIN,20080907,00:00,48,1,2008-09-07,2008,9,7,251,2008.6844262295083
251,Βοιωτία,OIN,20080908,00:00,51,1,2008-09-08,2008,9,8,252,2008.6871584699454
252,Βοιωτία,OIN,20080909,00:00,46,1,2008-09-09,2008,9,9,253,2008.6898907103825
253,Βοιωτία,OIN,20080910,00:00,49,1,2008-09-10,2008,9,10,254,2008.6926229508197
254,Βοιωτία,OIN,20080911,00:00,52,1,2008-09-11,2008,9,11,255,2008.6953551912568
255,Βοιωτία,OIN,20080912,00:00,54,1,2008-09-12,2008,9,12,256,2008.698087431694
256,Βοιωτία,OIN,20080913,00:00,67,1,2008-09-13,2008,9,13,257,2008.700819672131
258,Βοιωτία,OIN,20080915,00:00,78,1,2008-09-15,2008,9,15,259,2008.7062841530055
262,Βοιωτία,OIN,20080919,00:00,28,1,2008-09-19,2008,9,19,263,2008.717213114754
263,Βοιωτία,OIN,20080920,00:00,29,1,2008-09-20,2008,9,20,264,2008.7199453551912
264,Βοιωτία,OIN,20080921,00:00,18,1,2008-09-21,2008,9,21,265,2008.7226775956285
265,Βοιωτία,OIN,20080922,00:00,22,1,2008-09-22,2008,9,22,266,2008.7254098360656
266,Βοιωτία,OIN,20080923,00:00,25,1,2008-09-23,2008,9,23,267,2008.7281420765028
267,Βοιωτία,OIN,20080924,00:00,28,1,2008-09-24,2008,9,24,268,2008.73087431694
268,Βοιωτία,OIN,20080925,00:00,26,1,2008-09-25,2008,9,25,269,2008.733606557377
269,Βοιωτία,OIN,20080926,00:00,25,1,2008-09-26,2008,9,26,270,2008.7363387978141
270,Βοιωτία,OIN,20080927,00:00,20,1,2008-09-27,2008,9,27,271,2008.7390710382513
271,Βοιωτία,OIN,20080928,00:00,19,1,2008-09-28,2008,9,28,272,2008.7418032786886
272,Βοιωτία,OIN,20080929,00:00,17,1,2008-09-29,2008,9,29,273,2008.7445355191257
273,Βοιωτία,OIN,20080930,00:00,25,1,2008-09-30,2008,9,30,274,2008.7472677595629
274,Βοιωτία,OIN,20081001,00:00,35,1,2008-10-01,2008,10,1,275,2008.75
275,Βοιωτία,OIN,20081002,00:00,45,1,2008-10-02,2008,10,2,276,2008.7527322404371
276,Βοιωτία,OIN,20081003,00:00,56,1,2008-10-03,2008,10,3,277,2008.7554644808743
277,Βοιωτία,OIN,20081004,00:00,44,1,2008-10-04,2008,10,4,278,2008.7581967213114
278,Βοιωτία,OIN,20081005,00:00,31,1,2008-10-05,2008,10,5,279,2008.7609289617487
279,Βοιωτία,OIN,20081006,00:00,25,1,2008-10-06,2008,10,6,280,2008.7636612021859
280,Βοιωτία,OIN,20081007,00:00,29,1,2008-10-07,2008,10,7,281,2008.766393442623
281,Βοιωτία,OIN,20081008,00:00,32,1,2008-10-08,2008,10,8,282,2008.76912568306
282,Βοιωτία,OIN,20081009,00:00,39,1,2008-10-09,2008,10,9,283,2008.7718579234972
283,Βοιωτία,OIN,20081010,00:00,38,1,2008-10-10,2008,10,10,284,2008.7745901639344
284,Βοιωτία,OIN,20081011,00:00,34,1,2008-10-11,2008,10,11,285,2008.7773224043715
285,Βοιωτία,OIN,20081012,00:00,31,1,2008-10-12,2008,10,12,286,2008.7800546448088
286,Βοιωτία,OIN,20081013,00:00,28,1,2008-10-13,2008,10,13,287,2008.782786885246
287,Βοιωτία,OIN,20081014,00:00,28,1,2008-10-14,2008,10,14,288,2008.785519125683
288,Βοιωτία,OIN,20081015,00:00,51,1,2008-10-15,2008,10,15,289,2008.7882513661202
289,Βοιωτία,OIN,20081016,00:00,67,1,2008-10-16,2008,10,16,290,2008.7909836065573
290,Βοιωτία,OIN,20081017,00:00,60,1,2008-10-17,2008,10,17,291,2008.7937158469945
293,Βοιωτία,OIN,20081020,00:00,44,1,2008-10-20,2008,10,20,294,2008.801912568306
294,Βοιωτία,OIN,20081021,00:00,50,1,2008-10-21,2008,10,21,295,2008.8046448087432
295,Βοιωτία,OIN,20081022,00:00,47,1,2008-10-22,2008,10,22,296,2008.8073770491803
296,Βοιωτία,OIN,20081023,00:00,36,1,2008-10-23,2008,10,23,297,2008.8101092896175
297,Βοιωτία,OIN,20081024,00:00,44,1,2008-10-24,2008,10,24,298,2008.8128415300546
298,Βοιωτία,OIN,20081025,00:00,46,1,2008-10-25,2008,10,25,299,2008.8155737704917
299,Βοιωτία,OIN,20081026,00:00,33,1,2008-10-26,2008,10,26,300,2008.818306010929
300,Βοιωτία,OIN,20081027,00:00,34,1,2008-10-27,2008,10,27,301,2008.8210382513662
301,Βοιωτία,OIN,20081028,00:00,41,1,2008-10-28,2008,10,28,302,2008.8237704918033
302,Βοιωτία,OIN,20081029,00:00,51,1,2008-10-29,2008,10,29,303,2008.8265027322404
303,Βοιωτία,OIN,20081030,00:00,59,1,2008-10-30,2008,10,30,304,2008.8292349726776
304,Βοιωτία,OIN,20081031,00:00,61,1,2008-10-31,2008,10,31,305,2008.8319672131147
305,Βοιωτία,OIN,20081101,00:00,74,1,2008-11-01,2008,11,1,306,2008.8346994535518
306,Βοιωτία,OIN,20081102,00:00,74,1,2008-11-02,2008,11,2,307,2008.8374316939892
307,Βοιωτία,OIN,20081103,00:00,72,1,2008-11-03,2008,11,3,308,2008.8401639344263
308,Βοιωτία,OIN,20081104,00:00,79,1,2008-11-04,2008,11,4,309,2008.8428961748634
309,Βοιωτία,OIN,20081105,00:00,77,1,2008-11-05,2008,11,5,310,2008.8456284153006
310,Βοιωτία,OIN,20081106,00:00,75,1,2008-11-06,2008,11,6,311,2008.8483606557377
311,Βοιωτία,OIN,20081107,00:00,72,1,2008-11-07,2008,11,7,312,2008.8510928961748
312,Βοιωτία,OIN,20081108,00:00,51,1,2008-11-08,2008,11,8,313,2008.853825136612
313,Βοιωτία,OIN,20081109,00:00,35,1,2008-11-09,2008,11,9,314,2008.8565573770493
314,Βοιωτία,OIN,20081110,00:00,28,1,2008-11-10,2008,11,10,315,2008.8592896174864
315,Βοιωτία,OIN,20081111,00:00,30,1,2008-11-11,2008,11,11,316,2008.8620218579235
316,Βοιωτία,OIN,20081112,00:00,37,1,2008-11-12,2008,11,12,317,2008.8647540983607
317,Βοιωτία,OIN,20081113,00:00,45,1,2008-11-13,2008,11,13,318,2008.8674863387978
318,Βοιωτία,OIN,20081114,00:00,50,1,2008-11-14,2008,11,14,319,2008.870218579235
319,Βοιωτία,OIN,20081115,00:00,49,1,2008-11-15,2008,11,15,320,2008.872950819672
321,Βοιωτία,OIN,20081117,00:00,44,1,2008-11-17,2008,11,17,322,2008.8784153005465
322,Βοιωτία,OIN,20081118,00:00,18,1,2008-11-18,2008,11,18,323,2008.8811475409836
323,Βοιωτία,OIN,20081119,00:00,11,1,2008-11-19,2008,11,19,324,2008.8838797814208
324,Βοιωτία,OIN,20081120,00:00,26,1,2008-11-20,2008,11,20,325,2008.886612021858
325,Βοιωτία,OIN,20081121,00:00,28,1,2008-11-21,2008,11,21,326,2008.889344262295
326,Βοιωτία,OIN,20081122,00:00,17,1,2008-11-22,2008,11,22,327,2008.8920765027322
327,Βοιωτία,OIN,20081123,00:00,17,1,2008-11-23,2008,11,23,328,2008.8948087431695
328,Βοιωτία,OIN,20081124,00:00,25,1,2008-11-24,2008,11,24,329,2008.8975409836066
329,Βοιωτία,OIN,20081125,00:00,56,1,2008-11-25,2008,11,25,330,2008.9002732240438
330,Βοιωτία,OIN,20081126,00:00,71,1,2008-11-26,2008,11,26,331,2008.9030054644809
331,Βοιωτία,OIN,20081127,00:00,55,1,2008-11-27,2008,11,27,332,2008.905737704918
332,Βοιωτία,OIN,20081128,00:00,45,1,2008-11-28,2008,11,28,333,2008.9084699453551
333,Βοιωτία,OIN,20081129,00:00,41,1,2008-11-29,2008,11,29,334,2008.9112021857923
334,Βοιωτία,OIN,20081130,00:00,34,1,2008-11-30,2008,11,30,335,2008.9139344262296
335,Βοιωτία,OIN,20081201,00:00,64,1,2008-12-01,2008,12,1,337,2008.9193989071039
336,Βοιωτία,OIN,20081202,00:00,78,1,2008-12-02,2008,12,2,338,2008.922131147541
337,Βοιωτία,OIN,20081203,00:00,55,1,2008-12-03,2008,12,3,339,2008.9248633879781
338,Βοιωτία,OIN,20081204,00:00,53,1,2008-12-04,2008,12,4,340,2008.9275956284152
339,Βοιωτία,OIN,20081205,00:00,34,1,2008-12-05,2008,12,5,341,2008.9303278688524
340,Βοιωτία,OIN,20081206,00:00,50,1,2008-12-06,2008,12,6,342,2008.9330601092897
342,Βοιωτία,OIN,20081208,00:00,29,1,2008-12-08,2008,12,8,344,2008.938524590164
343,Βοιωτία,OIN,20081209,00:00,32,1,2008-12-09,2008,12,9,345,2008.941256830601
344,Βοιωτία,OIN,20081210,00:00,48,1,2008-12-10,2008,12,10,346,2008.9439890710382
345,Βοιωτία,OIN,20081211,00:00,51,1,2008-12-11,2008,12,11,347,2008.9467213114754
346,Βοιωτία,OIN,20081212,00:00,43,1,2008-12-12,2008,12,12,348,2008.9494535519125
347,Βοιωτία,OIN,20081213,00:00,28,1,2008-12-13,2008,12,13,349,2008.9521857923498
349,Βοιωτία,OIN,20081215,00:00,47,1,2008-12-15,2008,12,15,351,2008.957650273224
350,Βοιωτία,OIN,20081216,00:00,62,1,2008-12-16,2008,12,16,352,2008.9603825136612
351,Βοιωτία,OIN,20081217,00:00,68,1,2008-12-17,2008,12,17,353,2008.9631147540983
352,Βοιωτία,OIN,20081218,00:00,46,1,2008-12-18,2008,12,18,354,2008.9658469945355
353,Βοιωτία,OIN,20081219,00:00,35,1,2008-12-19,2008,12,19,355,2008.9685792349726
354,Βοιωτία,OIN,20081220,00:00,26,1,2008-12-20,2008,12,20,356,2008.97131147541
355,Βοιωτία,OIN,20081221,00:00,19,1,2008-12-21,2008,12,21,357,2008.974043715847
356,Βοιωτία,OIN,20081222,00:00,15,1,2008-12-22,2008,12,22,358,2008.9767759562842
357,Βοιωτία,OIN,20081223,00:00,23,1,2008-12-23,2008,12,23,359,2008.9795081967213
358,Βοιωτία,OIN,20081224,00:00,29,1,2008-12-24,2008,12,24,360,2008.9822404371585
359,Βοιωτία,OIN,20081225,00:00,27,1,2008-12-25,2008,12,25,361,2008.9849726775956
360,Βοιωτία,OIN,20081226,00:00,37,1,2008-12-26,2008,12,26,362,2008.9877049180327
361,Βοιωτία,OIN,20081227,00:00,13,1,2008-12-27,2008,12,27,363,2008.99043715847
388,Βοιωτία,OIN,20090123,00:00,90,1,2009-01-23,2009,1,23,23,2009.0616438356165
389,Βοιωτία,OIN,20090124,00:00,43,1,2009-01-24,2009,1,24,24,2009.0643835616438
390,Βοιωτία,OIN,20090125,00:00,23,1,2009-01-25,2009,1,25,25,2009.0671232876712
391,Βοιωτία,OIN,20090126,00:00,13,1,2009-01-26,2009,1,26,26,2009.0698630136985
392,Βοιωτία,OIN,20090127,00:00,65,1,2009-01-27,2009,1,27,27,2009.072602739726
393,Βοιωτία,OIN,20090128,00:00,37,1,2009-01-28,2009,1,28,28,2009.0753424657535
394,Βοιωτία,OIN,20090129,00:00,29,1,2009-01-29,2009,1,29,29,2009.0780821917808
395,Βοιωτία,OIN,20090130,00:00,25,1,2009-01-30,2009,1,30,30,2009.0808219178082
396,Βοιωτία,OIN,20090131,00:00,27,1,2009-01-31,2009,1,31,31,2009.0835616438355
397,Βοιωτία,OIN,20090201,00:00,14,1,2009-02-01,2009,2,1,32,2009.0863013698631
398,Βοιωτία,OIN,20090202,00:00,27,1,2009-02-02,2009,2,2,33,2009.0890410958905
399,Βοιωτία,OIN,20090203,00:00,51,1,2009-02-03,2009,2,3,34,2009.0917808219178
400,Βοιωτία,OIN,20090204,00:00,77,1,2009-02-04,2009,2,4,35,2009.0945205479452
401,Βοιωτία,OIN,20090205,00:00,46,1,2009-02-05,2009,2,5,36,2009.0972602739726
402,Βοιωτία,OIN,20090206,00:00,41,1,2009-02-06,2009,2,6,37,2009.1
403,Βοιωτία,OIN,20090207,00:00,107,1,2009-02-07,2009,2,7,38,2009.1027397260275
404,Βοιωτία,OIN,20090208,00:00,71,1,2009-02-08,2009,2,8,39,2009.1054794520549
405,Βοιωτία,OIN,20090209,00:00,26,1,2009-02-09,2009,2,9,40,2009.1082191780822
406,Βοιωτία,OIN,20090210,00:00,20,1,2009-02-10,2009,2,10,41,2009.1109589041096
407,Βοιωτία,OIN,20090211,00:00,25,1,2009-02-11,2009,2,11,42,2009.113698630137
408,Βοιωτία,OIN,20090212,00:00,11,1,2009-02-12,2009,2,12,43,2009.1164383561643
409,Βοιωτία,OIN,20090213,00:00,16,1,2009-02-13,2009,2,13,44,2009.1191780821919
410,Βοιωτία,OIN,20090214,00:00,14,1,2009-02-14,2009,2,14,45,2009.1219178082192
411,Βοιωτία,OIN,20090215,00:00,19,1,2009-02-15,2009,2,15,46,2009.1246575342466
412,Βοιωτία,OIN,20090216,00:00,32,1,2009-02-16,2009,2,16,47,2009.127397260274
413,Βοιωτία,OIN,20090217,00:00,38,1,2009-02-17,2009,2,17,48,2009.1301369863013
414,Βοιωτία,OIN,20090218,00:00,31,1,2009-02-18,2009,2,18,49,2009.1328767123289
415,Βοιωτία,OIN,20090219,00:00,20,1,2009-02-19,2009,2,19,50,2009.1356164383562
416,Βοιωτία,OIN,20090220,00:00,24,1,2009-02-20,2009,2,20,51,2009.1383561643836
417,Βοιωτία,OIN,20090221,00:00,32,1,2009-02-21,2009,2,21,52,2009.141095890411
418,Βοιωτία,OIN,20090222,00:00,27,1,2009-02-22,2009,2,22,53,2009.1438356164383
419,Βοιωτία,OIN,20090223,00:00,16,1,2009-02-23,2009,2,23,54,2009.1465753424657
420,Βοιωτία,OIN,20090224,00:00,24,1,2009-02-24,2009,2,24,55,2009.1493150684933
421,Βοιωτία,OIN,20090225,00:00,28,1,2009-02-25,2009,2,25,56,2009.1520547945206
422,Βοιωτία,OIN,20090226,00:00,27,1,2009-02-26,2009,2,26,57,2009.154794520548
423,Βοιωτία,OIN,20090227,00:00,40,1,2009-02-27,2009,2,27,58,2009.1575342465753
424,Βοιωτία,OIN,20090228,00:00,37,1,2009-02-28,2009,2,28,59,2009.1602739726027
425,Βοιωτία,OIN,20090301,00:00,26,1,2009-03-01,2009,3,1,60,2009.16301369863
426,Βοιωτία,OIN,20090302,00:00,22,1,2009-03-02,2009,3,2,61,2009.1657534246576
427,Βοιωτία,OIN,20090303,00:00,30,1,2009-03-03,2009,3,3,62,2009.168493150685
428,Βοιωτία,OIN,20090304,00:00,45,1,2009-03-04,2009,3,4,63,2009.1712328767123
429,Βοιωτία,OIN,20090305,00:00,48,1,2009-03-05,2009,3,5,64,2009.1739726027397
430,Βοιωτία,OIN,20090306,00:00,167,1,2009-03-06,2009,3,6,65,2009.176712328767
431,Βοιωτία,OIN,20090307,00:00,64,1,2009-03-07,2009,3,7,66,2009.1794520547944
432,Βοιωτία,OIN,20090308,00:00,20,1,2009-03-08,2009,3,8,67,2009.182191780822
433,Βοιωτία,OIN,20090309,00:00,21,1,2009-03-09,2009,3,9,68,2009.1849315068494
434,Βοιωτία,OIN,20090310,00:00,20,1,2009-03-10,2009,3,10,69,2009.1876712328767
435,Βοιωτία,OIN,20090311,00:00,31,1,2009-03-11,2009,3,11,70,2009.190410958904
436,Βοιωτία,OIN,20090312,00:00,25,1,2009-03-12,2009,3,12,71,2009.1931506849314
437,Βοιωτία,OIN,20090313,00:00,19,1,2009-03-13,2009,3,13,72,2009.195890410959
438,Βοιωτία,OIN,20090314,00:00,23,1,2009-03-14,2009,3,14,73,2009.1986301369864
440,Βοιωτία,OIN,20090316,00:00,36,1,2009-03-16,2009,3,16,75,2009.204109589041
441,Βοιωτία,OIN,20090317,00:00,31,1,2009-03-17,2009,3,17,76,2009.2068493150684
442,Βοιωτία,OIN,20090318,00:00,25,1,2009-03-18,2009,3,18,77,2009.2095890410958
443,Βοιωτία,OIN,20090319,00:00,18,1,2009-03-19,2009,3,19,78,2009.2123287671234
444,Βοιωτία,OIN,20090320,00:00,30,1,2009-03-20,2009,3,20,79,2009.2150684931507
445,Βοιωτία,OIN,20090321,00:00,16,1,2009-03-21,2009,3,21,80,2009.217808219178
446,Βοιωτία,OIN,20090322,00:00,12,1,2009-03-22,2009,3,22,81,2009.2205479452055
447,Βοιωτία,OIN,20090323,00:00,25,1,2009-03-23,2009,3,23,82,2009.2232876712328
448,Βοιωτία,OIN,20090324,00:00,33,1,2009-03-24,2009,3,24,83,2009.2260273972602
449,Βοιωτία,OIN,20090325,00:00,22,1,2009-03-25,2009,3,25,84,2009.2287671232878
450,Βοιωτία,OIN,20090326,00:00,20,1,2009-03-26,2009,3,26,85,2009.231506849315
451,Βοιωτία,OIN,20090327,00:00,22,1,2009-03-27,2009,3,27,86,2009.2342465753425
452,Βοιωτία,OIN,20090328,00:00,35,1,2009-03-28,2009,3,28,87,2009.2369863013698
453,Βοιωτία,OIN,20090329,00:00,37,1,2009-03-29,2009,3,29,88,2009.2397260273972
454,Βοιωτία,OIN,20090330,00:00,55,1,2009-03-30,2009,3,30,89,2009.2424657534248
455,Βοιωτία,OIN,20090331,00:00,84,1,2009-03-31,2009,3,31,90,2009.2452054794521
456,Βοιωτία,OIN,20090401,00:00,92,1,2009-04-01,2009,4,1,91,2009.2479452054795
