,County,Station,YYYYMMDD,ToM,Daily Average,Validity,Date,Year,Month,Day,Day Number,Decimal Year
38,Ήπειρος,IOI,20100208,00:00,25,1,2010-02-08,2010,2,8,39,2010.1054794520549
39,Ήπειρος,IOI,20100209,00:00,23,1,2010-02-09,2010,2,9,40,2010.1082191780822
40,Ήπειρος,IOI,20100210,00:00,14,1,2010-02-10,2010,2,10,41,2010.1109589041096
41,Ήπειρος,IOI,20100211,00:00,8,1,2010-02-11,2010,2,11,42,2010.113698630137
42,Ήπειρος,IOI,20100212,00:00,9,1,2010-02-12,2010,2,12,43,2010.1164383561643
43,Ήπειρος,IOI,20100213,00:00,21,1,2010-02-13,2010,2,13,44,2010.1191780821919
44,Ήπειρος,IOI,20100214,00:00,22,1,2010-02-14,2010,2,14,45,2010.1219178082192
45,Ήπειρος,IOI,20100215,00:00,25,1,2010-02-15,2010,2,15,46,2010.1246575342466
46,Ήπειρος,IOI,20100216,00:00,16,1,2010-02-16,2010,2,16,47,2010.127397260274
47,Ήπειρος,IOI,20100217,00:00,29,1,2010-02-17,2010,2,17,48,2010.1301369863013
48,Ήπειρος,IOI,20100218,00:00,62,1,2010-02-18,2010,2,18,49,2010.1328767123289
49,Ήπειρος,IOI,20100219,00:00,52,1,2010-02-19,2010,2,19,50,2010.1356164383562
50,Ήπειρος,IOI,20100220,00:00,334,1,2010-02-20,2010,2,20,51,2010.1383561643836
51,Ήπειρος,IOI,20100221,00:00,20,1,2010-02-21,2010,2,21,52,2010.141095890411
52,Ήπειρος,IOI,20100222,00:00,20,1,2010-02-22,2010,2,22,53,2010.1438356164383
53,Ήπειρος,IOI,20100223,00:00,20,1,2010-02-23,2010,2,23,54,2010.1465753424657
54,Ήπειρος,IOI,20100224,00:00,15,1,2010-02-24,2010,2,24,55,2010.1493150684933
55,Ήπειρος,IOI,20100225,00:00,16,1,2010-02-25,2010,2,25,56,2010.1520547945206
56,Ήπειρος,IOI,20100226,00:00,21,1,2010-02-26,2010,2,26,57,2010.154794520548
57,Ήπειρος,IOI,20100227,00:00,12,1,2010-02-27,2010,2,27,58,2010.1575342465753
58,Ήπειρος,IOI,20100228,00:00,24,1,2010-02-28,2010,2,28,59,2010.1602739726027
59,Ήπειρος,IOI,20100301,00:00,27,1,2010-03-01,2010,3,1,60,2010.16301369863
60,Ήπειρος,IOI,20100302,00:00,27,1,2010-03-02,2010,3,2,61,2010.1657534246576
61,Ήπειρος,IOI,20100303,00:00,22,1,2010-03-03,2010,3,3,62,2010.168493150685
62,Ήπειρος,IOI,20100304,00:00,22,1,2010-03-04,2010,3,4,63,2010.1712328767123
63,Ήπειρος,IOI,20100305,00:00,11,1,2010-03-05,2010,3,5,64,2010.1739726027397
64,Ήπειρος,IOI,20100306,00:00,12,1,2010-03-06,2010,3,6,65,2010.176712328767
65,Ήπειρος,IOI,20100307,00:00,17,1,2010-03-07,2010,3,7,66,2010.1794520547944
66,Ήπειρος,IOI,20100308,00:00,24,1,2010-03-08,2010,3,8,67,2010.182191780822
67,Ήπειρος,IOI,20100309,00:00,26,1,2010-03-09,2010,3,9,68,2010.1849315068494
68,Ήπειρος,IOI,20100310,00:00,5,1,2010-03-10,2010,3,10,69,2010.1876712328767
69,Ήπειρος,IOI,20100311,00:00,10,1,2010-03-11,2010,3,11,70,2010.190410958904
70,Ήπειρος,IOI,20100312,00:00,16,1,2010-03-12,2010,3,12,71,2010.1931506849314
71,Ήπειρος,IOI,20100313,00:00,30,1,2010-03-13,2010,3,13,72,2010.195890410959
72,Ήπειρος,IOI,20100314,00:00,15,1,2010-03-14,2010,3,14,73,2010.1986301369864
73,Ήπειρος,IOI,20100315,00:00,21,1,2010-03-15,2010,3,15,74,2010.2013698630137
74,Ήπειρος,IOI,20100316,00:00,28,1,2010-03-16,2010,3,16,75,2010.204109589041
75,Ήπειρος,IOI,20100317,00:00,28,1,2010-03-17,2010,3,17,76,2010.2068493150684
76,Ήπειρος,IOI,20100318,00:00,25,1,2010-03-18,2010,3,18,77,2010.2095890410958
77,Ήπειρος,IOI,20100319,00:00,34,1,2010-03-19,2010,3,19,78,2010.2123287671234
78,Ήπειρος,IOI,20100320,00:00,26,1,2010-03-20,2010,3,20,79,2010.2150684931507
79,Ήπειρος,IOI,20100321,00:00,23,1,2010-03-21,2010,3,21,80,2010.217808219178
80,Ήπειρος,IOI,20100322,00:00,44,1,2010-03-22,2010,3,22,81,2010.2205479452055
81,Ήπειρος,IOI,20100323,00:00,51,1,2010-03-23,2010,3,23,82,2010.2232876712328
82,Ήπειρος,IOI,20100324,00:00,23,1,2010-03-24,2010,3,24,83,2010.2260273972602
83,Ήπειρος,IOI,20100325,00:00,31,1,2010-03-25,2010,3,25,84,2010.2287671232878
84,Ήπειρος,IOI,20100326,00:00,31,1,2010-03-26,2010,3,26,85,2010.231506849315
85,Ήπειρος,IOI,20100327,00:00,33,1,2010-03-27,2010,3,27,86,2010.2342465753425
86,Ήπειρος,IOI,20100328,00:00,14,1,2010-03-28,2010,3,28,87,2010.2369863013698
87,Ήπειρος,IOI,20100329,00:00,23,1,2010-03-29,2010,3,29,88,2010.2397260273972
88,Ήπειρος,IOI,20100330,00:00,18,1,2010-03-30,2010,3,30,89,2010.2424657534248
89,Ήπειρος,IOI,20100331,00:00,30,1,2010-03-31,2010,3,31,90,2010.2452054794521
90,Ήπειρος,IOI,20100401,00:00,27,1,2010-04-01,2010,4,1,91,2010.2479452054795
91,Ήπειρος,IOI,20100402,00:00,23,1,2010-04-02,2010,4,2,92,2010.2506849315068
92,Ήπειρος,IOI,20100403,00:00,24,1,2010-04-03,2010,4,3,93,2010.2534246575342
93,Ήπειρος,IOI,20100404,00:00,25,1,2010-04-04,2010,4,4,94,2010.2561643835616
94,Ήπειρος,IOI,20100405,00:00,18,1,2010-04-05,2010,4,5,95,2010.2589041095891
95,Ήπειρος,IOI,20100406,00:00,9,1,2010-04-06,2010,4,6,96,2010.2616438356165
96,Ήπειρος,IOI,20100407,00:00,14,1,2010-04-07,2010,4,7,97,2010.2643835616439
97,Ήπειρος,IOI,20100408,00:00,24,1,2010-04-08,2010,4,8,98,2010.2671232876712
98,Ήπειρος,IOI,20100409,00:00,28,1,2010-04-09,2010,4,9,99,2010.2698630136986
99,Ήπειρος,IOI,20100410,00:00,27,1,2010-04-10,2010,4,10,100,2010.272602739726
100,Ήπειρος,IOI,20100411,00:00,26,1,2010-04-11,2010,4,11,101,2010.2753424657535
101,Ήπειρος,IOI,20100412,00:00,29,1,2010-04-12,2010,4,12,102,2010.2780821917809
102,Ήπειρος,IOI,20100413,00:00,26,1,2010-04-13,2010,4,13,103,2010.2808219178082
103,Ήπειρος,IOI,20100414,00:00,26,1,2010-04-14,2010,4,14,104,2010.2835616438356
104,Ήπειρος,IOI,20100415,00:00,34,1,2010-04-15,2010,4,15,105,2010.286301369863
105,Ήπειρος,IOI,20100416,00:00,45,1,2010-04-16,2010,4,16,106,2010.2890410958903
106,Ήπειρος,IOI,20100417,00:00,61,1,2010-04-17,2010,4,17,107,2010.2917808219179
107,Ήπειρος,IOI,20100418,00:00,35,1,2010-04-18,2010,4,18,108,2010.2945205479452
108,Ήπειρος,IOI,20100419,00:00,13,1,2010-04-19,2010,4,19,109,2010.2972602739726
109,Ήπειρος,IOI,20100420,00:00,13,1,2010-04-20,2010,4,20,110,2010.3
110,Ήπειρος,IOI,20100421,00:00,25,1,2010-04-21,2010,4,21,111,2010.3027397260273
111,Ήπειρος,IOI,20100422,00:00,31,1,2010-04-22,2010,4,22,112,2010.305479452055
112,Ήπειρος,IOI,20100423,00:00,32,1,2010-04-23,2010,4,23,113,2010.3082191780823
113,Ήπειρος,IOI,20100424,00:00,31,1,2010-04-24,2010,4,24,114,2010.3109589041096
114,Ήπειρος,IOI,20100425,00:00,28,1,2010-04-25,2010,4,25,115,2010.313698630137
115,Ήπειρος,IOI,20100426,00:00,30,1,2010-04-26,2010,4,26,116,2010.3164383561643
116,Ήπειρος,IOI,20100427,00:00,24,1,2010-04-27,2010,4,27,117,2010.3191780821917
117,Ήπειρος,IOI,20100428,00:00,32,1,2010-04-28,2010,4,28,118,2010.3219178082193
118,Ήπειρος,IOI,20100429,00:00,26,1,2010-04-29,2010,4,29,119,2010.3246575342466
119,Ήπειρος,IOI,20100430,00:00,36,1,2010-04-30,2010,4,30,120,2010.327397260274
120,Ήπειρος,IOI,20100501,00:00,30,1,2010-05-01,2010,5,1,121,2010.3301369863013
121,Ήπειρος,IOI,20100502,00:00,28,1,2010-05-02,2010,5,2,122,2010.3328767123287
122,Ήπειρος,IOI,20100503,00:00,31,1,2010-05-03,2010,5,3,123,2010.335616438356
123,Ήπειρος,IOI,20100504,00:00,37,1,2010-05-04,2010,5,4,124,2010.3383561643836
124,Ήπειρος,IOI,20100505,00:00,42,1,2010-05-05,2010,5,5,125,2010.341095890411
125,Ήπειρος,IOI,20100506,00:00,38,1,2010-05-06,2010,5,6,126,2010.3438356164384
126,Ήπειρος,IOI,20100507,00:00,22,1,2010-05-07,2010,5,7,127,2010.3465753424657
127,Ήπειρος,IOI,20100508,00:00,19,1,2010-05-08,2010,5,8,128,2010.349315068493
128,Ήπειρος,IOI,20100509,00:00,13,1,2010-05-09,2010,5,9,129,2010.3520547945207
129,Ήπειρος,IOI,20100510,00:00,22,1,2010-05-10,2010,5,10,130,2010.354794520548
130,Ήπειρος,IOI,20100511,00:00,33,1,2010-05-11,2010,5,11,131,2010.3575342465754
131,Ήπειρος,IOI,20100512,00:00,33,1,2010-05-12,2010,5,12,132,2010.3602739726027
132,Ήπειρος,IOI,20100513,00:00,43,1,2010-05-13,2010,5,13,133,2010.36301369863
133,Ήπειρος,IOI,20100514,00:00,37,1,2010-05-14,2010,5,14,134,2010.3657534246574
134,Ήπειρος,IOI,20100515,00:00,28,1,2010-05-15,2010,5,15,135,2010.368493150685
190,Ήπειρος,IOI,20100710,00:00,19,1,2010-07-10,2010,7,10,191,2010.521917808219
191,Ήπειρος,IOI,20100711,00:00,20,1,2010-07-11,2010,7,11,192,2010.5246575342467
192,Ήπειρος,IOI,20100712,00:00,20,1,2010-07-12,2010,7,12,193,2010.527397260274
193,Ήπειρος,IOI,20100713,00:00,26,1,2010-07-13,2010,7,13,194,2010.5301369863014
194,Ήπειρος,IOI,20100714,00:00,28,1,2010-07-14,2010,7,14,195,2010.5328767123287
195,Ήπειρος,IOI,20100715,00:00,30,1,2010-07-15,2010,7,15,196,2010.535616438356
196,Ήπειρος,IOI,20100716,00:00,36,1,2010-07-16,2010,7,16,197,2010.5383561643835
197,Ήπειρος,IOI,20100717,00:00,27,1,2010-07-17,2010,7,17,198,2010.541095890411
198,Ήπειρος,IOI,20100718,00:00,25,1,2010-07-18,2010,7,18,199,2010.5438356164384
199,Ήπειρος,IOI,20100719,00:00,20,1,2010-07-19,2010,7,19,200,2010.5465753424658
200,Ήπειρος,IOI,20100720,00:00,29,1,2010-07-20,2010,7,20,201,2010.5493150684931
201,Ήπειρος,IOI,20100721,00:00,30,1,2010-07-21,2010,7,21,202,2010.5520547945205
202,Ήπειρος,IOI,20100722,00:00,27,1,2010-07-22,2010,7,22,203,2010.554794520548
203,Ήπειρος,IOI,20100723,00:00,28,1,2010-07-23,2010,7,23,204,2010.5575342465754
204,Ήπειρος,IOI,20100724,00:00,26,1,2010-07-24,2010,7,24,205,2010.5602739726028
205,Ήπειρος,IOI,20100725,00:00,22,1,2010-07-25,2010,7,25,206,2010.5630136986301
206,Ήπειρος,IOI,20100726,00:00,18,1,2010-07-26,2010,7,26,207,2010.5657534246575
207,Ήπειρος,IOI,20100727,00:00,17,1,2010-07-27,2010,7,27,208,2010.5684931506848
208,Ήπειρος,IOI,20100728,00:00,16,1,2010-07-28,2010,7,28,209,2010.5712328767124
209,Ήπειρος,IOI,20100729,00:00,17,1,2010-07-29,2010,7,29,210,2010.5739726027398
210,Ήπειρος,IOI,20100730,00:00,22,1,2010-07-30,2010,7,30,211,2010.5767123287671
211,Ήπειρος,IOI,20100731,00:00,22,1,2010-07-31,2010,7,31,212,2010.5794520547945
212,Ήπειρος,IOI,20100801,00:00,23,1,2010-08-01,2010,8,1,213,2010.5821917808219
213,Ήπειρος,IOI,20100802,00:00,27,1,2010-08-02,2010,8,2,214,2010.5849315068492
214,Ήπειρος,IOI,20100803,00:00,35,1,2010-08-03,2010,8,3,215,2010.5876712328768
215,Ήπειρος,IOI,20100804,00:00,36,1,2010-08-04,2010,8,4,216,2010.5904109589042
216,Ήπειρος,IOI,20100805,00:00,32,1,2010-08-05,2010,8,5,217,2010.5931506849315
217,Ήπειρος,IOI,20100806,00:00,27,1,2010-08-06,2010,8,6,218,2010.5958904109589
218,Ήπειρος,IOI,20100807,00:00,21,1,2010-08-07,2010,8,7,219,2010.5986301369862
219,Ήπειρος,IOI,20100808,00:00,22,1,2010-08-08,2010,8,8,220,2010.6013698630136
220,Ήπειρος,IOI,20100809,00:00,28,1,2010-08-09,2010,8,9,221,2010.6041095890412
221,Ήπειρος,IOI,20100810,00:00,39,1,2010-08-10,2010,8,10,222,2010.6068493150685
222,Ήπειρος,IOI,20100811,00:00,43,1,2010-08-11,2010,8,11,223,2010.609589041096
223,Ήπειρος,IOI,20100812,00:00,43,1,2010-08-12,2010,8,12,224,2010.6123287671232
273,Ήπειρος,IOI,20101001,00:00,20,1,2010-10-01,2010,10,1,274,2010.7493150684932
274,Ήπειρος,IOI,20101002,00:00,19,1,2010-10-02,2010,10,2,275,2010.7520547945205
275,Ήπειρος,IOI,20101003,00:00,16,1,2010-10-03,2010,10,3,276,2010.7547945205479
276,Ήπειρος,IOI,20101004,00:00,22,1,2010-10-04,2010,10,4,277,2010.7575342465752
277,Ήπειρος,IOI,20101005,00:00,23,1,2010-10-05,2010,10,5,278,2010.7602739726028
278,Ήπειρος,IOI,20101006,00:00,13,1,2010-10-06,2010,10,6,279,2010.7630136986302
279,Ήπειρος,IOI,20101007,00:00,11,1,2010-10-07,2010,10,7,280,2010.7657534246575
280,Ήπειρος,IOI,20101008,00:00,8,1,2010-10-08,2010,10,8,281,2010.768493150685
281,Ήπειρος,IOI,20101009,00:00,15,1,2010-10-09,2010,10,9,282,2010.7712328767122
282,Ήπειρος,IOI,20101010,00:00,20,1,2010-10-10,2010,10,10,283,2010.7739726027398
283,Ήπειρος,IOI,20101011,00:00,19,1,2010-10-11,2010,10,11,284,2010.7767123287672
284,Ήπειρος,IOI,20101012,00:00,24,1,2010-10-12,2010,10,12,285,2010.7794520547945
285,Ήπειρος,IOI,20101013,00:00,65,1,2010-10-13,2010,10,13,286,2010.782191780822
286,Ήπειρος,IOI,20101014,00:00,28,1,2010-10-14,2010,10,14,287,2010.7849315068493
287,Ήπειρος,IOI,20101015,00:00,27,1,2010-10-15,2010,10,15,288,2010.7876712328766
288,Ήπειρος,IOI,20101016,00:00,15,1,2010-10-16,2010,10,16,289,2010.7904109589042
289,Ήπειρος,IOI,20101017,00:00,11,1,2010-10-17,2010,10,17,290,2010.7931506849316
290,Ήπειρος,IOI,20101018,00:00,15,1,2010-10-18,2010,10,18,291,2010.795890410959
291,Ήπειρος,IOI,20101019,00:00,9,1,2010-10-19,2010,10,19,292,2010.7986301369863
292,Ήπειρος,IOI,20101020,00:00,18,1,2010-10-20,2010,10,20,293,2010.8013698630136
293,Ήπειρος,IOI,20101021,00:00,35,1,2010-10-21,2010,10,21,294,2010.804109589041
294,Ήπειρος,IOI,20101022,00:00,27,1,2010-10-22,2010,10,22,295,2010.8068493150686
295,Ήπειρος,IOI,20101023,00:00,27,1,2010-10-23,2010,10,23,296,2010.809589041096
296,Ήπειρος,IOI,20101024,00:00,29,1,2010-10-24,2010,10,24,297,2010.8123287671233
297,Ήπειρος,IOI,20101025,00:00,21,1,2010-10-25,2010,10,25,298,2010.8150684931506
298,Ήπειρος,IOI,20101026,00:00,19,1,2010-10-26,2010,10,26,299,2010.817808219178
299,Ήπειρος,IOI,20101027,00:00,15,1,2010-10-27,2010,10,27,300,2010.8205479452056
300,Ήπειρος,IOI,20101028,00:00,11,1,2010-10-28,2010,10,28,301,2010.823287671233
301,Ήπειρος,IOI,20101029,00:00,22,1,2010-10-29,2010,10,29,302,2010.8260273972603
302,Ήπειρος,IOI,20101030,00:00,35,1,2010-10-30,2010,10,30,303,2010.8287671232877
303,Ήπειρος,IOI,20101031,00:00,27,1,2010-10-31,2010,10,31,304,2010.831506849315
304,Ήπειρος,IOI,20101101,00:00,21,1,2010-11-01,2010,11,1,305,2010.8342465753424
305,Ήπειρος,IOI,20101102,00:00,26,1,2010-11-02,2010,11,2,306,2010.83698630137
306,Ήπειρος,IOI,20101103,00:00,62,1,2010-11-03,2010,11,3,307,2010.8397260273973
307,Ήπειρος,IOI,20101104,00:00,69,1,2010-11-04,2010,11,4,308,2010.8424657534247
308,Ήπειρος,IOI,20101105,00:00,54,1,2010-11-05,2010,11,5,309,2010.845205479452
309,Ήπειρος,IOI,20101106,00:00,50,1,2010-11-06,2010,11,6,310,2010.8479452054794
310,Ήπειρος,IOI,20101107,00:00,29,1,2010-11-07,2010,11,7,311,2010.8506849315067
311,Ήπειρος,IOI,20101108,00:00,20,1,2010-11-08,2010,11,8,312,2010.8534246575343
312,Ήπειρος,IOI,20101109,00:00,30,1,2010-11-09,2010,11,9,313,2010.8561643835617
313,Ήπειρος,IOI,20101110,00:00,225,1,2010-11-10,2010,11,10,314,2010.858904109589
314,Ήπειρος,IOI,20101111,00:00,115,1,2010-11-11,2010,11,11,315,2010.8616438356164
315,Ήπειρος,IOI,20101112,00:00,37,1,2010-11-12,2010,11,12,316,2010.8643835616438
316,Ήπειρος,IOI,20101113,00:00,34,1,2010-11-13,2010,11,13,317,2010.8671232876711
317,Ήπειρος,IOI,20101114,00:00,51,1,2010-11-14,2010,11,14,318,2010.8698630136987
318,Ήπειρος,IOI,20101115,00:00,64,1,2010-11-15,2010,11,15,319,2010.872602739726
319,Ήπειρος,IOI,20101116,00:00,48,1,2010-11-16,2010,11,16,320,2010.8753424657534
320,Ήπειρος,IOI,20101117,00:00,13,1,2010-11-17,2010,11,17,321,2010.8780821917808
321,Ήπειρος,IOI,20101118,00:00,16,1,2010-11-18,2010,11,18,322,2010.8808219178081
322,Ήπειρος,IOI,20101119,00:00,17,1,2010-11-19,2010,11,19,323,2010.8835616438357
323,Ήπειρος,IOI,20101120,00:00,21,1,2010-11-20,2010,11,20,324,2010.886301369863
324,Ήπειρος,IOI,20101121,00:00,21,1,2010-11-21,2010,11,21,325,2010.8890410958904
325,Ήπειρος,IOI,20101122,00:00,16,1,2010-11-22,2010,11,22,326,2010.8917808219178
326,Ήπειρος,IOI,20101123,00:00,15,1,2010-11-23,2010,11,23,327,2010.8945205479451
327,Ήπειρος,IOI,20101124,00:00,12,1,2010-11-24,2010,11,24,328,2010.8972602739725
328,Ήπειρος,IOI,20101125,00:00,15,1,2010-11-25,2010,11,25,329,2010.9
329,Ήπειρος,IOI,20101126,00:00,13,1,2010-11-26,2010,11,26,330,2010.9027397260274
349,Ήπειρος,IOI,20101216,00:00,19,1,2010-12-16,2010,12,16,350,2010.9575342465753
350,Ήπειρος,IOI,20101217,00:00,26,1,2010-12-17,2010,12,17,351,2010.9602739726026
351,Ήπειρος,IOI,20101218,00:00,25,1,2010-12-18,2010,12,18,352,2010.9630136986302
352,Ήπειρος,IOI,20101219,00:00,27,1,2010-12-19,2010,12,19,353,2010.9657534246576
353,Ήπειρος,IOI,20101220,00:00,37,1,2010-12-20,2010,12,20,354,2010.968493150685
354,Ήπειρος,IOI,20101221,00:00,61,1,2010-12-21,2010,12,21,355,2010.9712328767123
355,Ήπειρος,IOI,20101222,00:00,64,1,2010-12-22,2010,12,22,356,2010.9739726027397
356,Ήπειρος,IOI,20101223,00:00,56,1,2010-12-23,2010,12,23,357,2010.9767123287672
357,Ήπειρος,IOI,20101224,00:00,32,1,2010-12-24,2010,12,24,358,2010.9794520547946
358,Ήπειρος,IOI,20101225,00:00,26,1,2010-12-25,2010,12,25,359,2010.982191780822
359,Ήπειρος,IOI,20101226,00:00,17,1,2010-12-26,2010,12,26,360,2010.9849315068493
360,Ήπειρος,IOI,20101227,00:00,20,1,2010-12-27,2010,12,27,361,2010.9876712328767
361,Ήπειρος,IOI,20101228,00:00,17,1,2010-12-28,2010,12,28,362,2010.990410958904
362,Ήπειρος,IOI,20101229,00:00,45,1,2010-12-29,2010,12,29,363,2010.9931506849316
363,Ήπειρος,IOI,20101230,00:00,69,1,2010-12-30,2010,12,30,364,2010.995890410959
364,Ήπειρος,IOI,20101231,00:00,60,1,2010-12-31,2010,12,31,365,2010.9986301369863
